id,title,price_raw,price,price_original_raw,price_original,discount_percent,url,image_small,image_large,description,promo_type,scrape_date
5733,PHYTEALPack Phyteal Naturel,"56,700TND",56.7,,,0.0,https://beautystore.tn/coffrets/5733-pack-phyteal-naturel.html,https://beautystore.tn/24345-home_default/pack-phyteal-naturel.jpg,https://beautystore.tn/24345-large_default/pack-phyteal-naturel.jpg,"Ce pack contient: Crème Hydratante Réparatrice ""Cicamax"" 30ml Baume à Lèvre ""Hydradermine"" 15ML Déodorant ""Roll-On Anti-Transpirant"" 50ML + une trousse offerte",Standard,2025-11-24
5731,PHYTEALPack Phyteal Ultraliss,"114,700TND",114.7,,,0.0,https://beautystore.tn/coffrets/5731-pack-phyteal-ultraliss.html,https://beautystore.tn/24335-home_default/pack-phyteal-ultraliss.jpg,https://beautystore.tn/24335-large_default/pack-phyteal-ultraliss.jpg,"Ce pack contient : Shampoing Lissant ""ULTRALISS"" 250ML Sérum Traitant ""ULTRALISS"" 40ML Masque Lissant ""ULTRALISS"" 100ML + une trousse offerte",Standard,2025-11-24
5401,"Eye Care CosmeticsPack ""Duo Essentiel Yeux""","54,900TND",54.9,"91,500TND",91.5,40.0,https://beautystore.tn/coffrets/5401-pack-duo-essentiel-yeux.html,https://beautystore.tn/22658-home_default/pack-duo-essentiel-yeux.jpg,https://beautystore.tn/22658-large_default/pack-duo-essentiel-yeux.jpg,"Le pack waterproof contient l'Eyeliner Waterproof Noir, ultra-pigmenté et à la tenue longue durée, qui souligne et intensifie le regard sans craindre l'humidité ni la transpiration. Pour compléter la routine, l'émulsion démaquillante OFFERTE permet de nettoyer en douceur le maquillage waterproof sans irriter la peau ni les yeux.",Standard,2025-11-24
5167,ISDINPack Corps,"167,800TND",167.8,"209,800TND",209.8,20.0,https://beautystore.tn/coffrets/5167-pack-corps.html,https://beautystore.tn/20845-home_default/pack-corps.jpg,https://beautystore.tn/20845-large_default/pack-corps.jpg,"Préparez-vous à briller sous le soleil avec cet ensemble essentiel qui contient: - FOTOPROTECTOR ""Lotion Spray Pediatrics SPF50"" 250ML - FOTOPROTECTOR ""Gel Cream SPF 50+"" 250ML + Sac plage Offert",Standard,2025-11-24
5166,ISDINPack Family,"149,800TND",149.8,"187,300TND",187.3,20.0,https://beautystore.tn/coffrets/5166-pack-family.html,https://beautystore.tn/20850-home_default/pack-family.jpg,https://beautystore.tn/20850-large_default/pack-family.jpg,"Préparez-vous pour des journées ensoleillées avec ce pack incontournable Ce pack contient: - Fotoprotector Pediatrics ""Gel Cream Wet Skin"" SPF50 250ML - FOTOULTRA100 ""Spot Prevent SPF50+"" 50ML + Sac plage Offert",Standard,2025-11-24
5165,ISDINPack Essential,"154,800TND",154.8,"193,500TND",193.5,20.0,https://beautystore.tn/coffrets/5165-pack-essential.html,https://beautystore.tn/20849-home_default/pack-essential.jpg,https://beautystore.tn/20849-large_default/pack-essential.jpg,"Préparez-vous pour l'été avec ce pack solaire essentiel. Ce pack contient: FOTOPROTECTOR ""Spray Transparent"" 250ML FOTOULTRA100 ""Active Unify SPF50+"" 50ML + Sac plage Offert",Standard,2025-11-24
5164,ISDINPack Essential Color,"147,800TND",147.8,"184,800TND",184.8,20.0,https://beautystore.tn/coffrets/5164-pack-essential-color.html,https://beautystore.tn/20846-home_default/pack-essential-color.jpg,https://beautystore.tn/20846-large_default/pack-essential-color.jpg,"Soyez prêt pour l'été avec ce pack solaire indispensable : Ce pack contient: - FOTOPROTECTOR ""Spray Transparent"" 250ML - FOTOULTRA100 ""Active Unify Color SPF50+"" 50ML + Sac plage Offert",Standard,2025-11-24
4426,"ZYNIAPack soin 2 ""Miel et Aloe Vera""","33,900TND",33.9,"39,700TND",39.7,15.0,https://beautystore.tn/coffrets/4426-pack-soin-2-miel-et-aloe-vera.html,https://beautystore.tn/17378-home_default/pack-soin-2-miel-et-aloe-vera.jpg,https://beautystore.tn/17378-large_default/pack-soin-2-miel-et-aloe-vera.jpg,"Ce pack soin 2 contient : - Crème Hydratante ""Huile D'olive & Aloe Vera"" 150ML - Masque Éclatant ""Cacao"" 100ML - Gel Nettoyant ""Miel"" 250ML",Standard,2025-11-24
4425,"ZYNIAPack soin 1 ""Concombre Tonique""","37,900TND",37.9,"44,700TND",44.7,15.0,https://beautystore.tn/coffrets/4425-pack-soin-1-concombre-tonique.html,https://beautystore.tn/17377-home_default/pack-soin-1-concombre-tonique.jpg,https://beautystore.tn/17377-large_default/pack-soin-1-concombre-tonique.jpg,"Ce pack soin 1 contient : - Tonique ""Concombre"" 250ML - Eau Micellaire 250ML - Serum ""Concombre"" 50ML",Standard,2025-11-24
5642,"ESSENCEBase & Top Coat "" 2 in 1Super Strong ""","9,900TND",9.9,,,0.0,https://beautystore.tn/base-et-top-coat/5642-base-top-coat--2-in-1super-strong--4059729466877.html,https://beautystore.tn/23739-home_default/base-top-coat--2-in-1super-strong-.jpg,https://beautystore.tn/23739-large_default/base-top-coat--2-in-1super-strong-.jpg,"La Base & Top Coat ""2in1 Super Strong"" protège, renforce et sublime vos ongles avec une brillance éclatante et une tenue prolongée.",Standard,2025-11-24
4571,"LES ESSENTIELLES LABGummies ""Fruits Rouges"" Cure 1 mois","69,900TND",69.9,,,0.0,https://beautystore.tn/complement-alimentaire/4571-gummies-fruits-rouges-cure-1-mois.html,https://beautystore.tn/18005-home_default/gummies-fruits-rouges-cure-1-mois.jpg,https://beautystore.tn/18005-large_default/gummies-fruits-rouges-cure-1-mois.jpg,"Les Gummies Beauté Fruits Rouges revitalisent vos cheveux, vos ongles et votre peau. Ils améliorent la santé de vos ongles et favorisent une croissance rapide des cheveux, tout en offrant une meilleure structure et un volume accru. De plus, ils hydratent en profondeur votre peau de l’intérieur, lui donnant un aspect ferme et réduisant l’apparence des rides.",Standard,2025-11-24
4008,TITANIASet de 4 outils manucure,"15,900TND",15.9,,,0.0,https://beautystore.tn/coupes-ongles-et-limes-/4008-set-de-4-outils-manucure-4008576010207.html,https://beautystore.tn/15677-home_default/set-de-4-outils-manucure.jpg,https://beautystore.tn/15677-large_default/set-de-4-outils-manucure.jpg,"4 outils manucure de la marque TITANIA de qualité destinés aux applications suivantes : Limes à ongles, repousse-peaux, élimination des peaux des ongles repoussées et nettoyage des ongles.",Standard,2025-11-24
3840,TITANIABloc Polissoir 4 Faces,"14,900TND",14.9,,,0.0,https://beautystore.tn/accessoires-pedicure/3840-bloc-polissoir-4-faces.html,https://beautystore.tn/15279-home_default/bloc-polissoir-4-faces.jpg,https://beautystore.tn/15279-large_default/bloc-polissoir-4-faces.jpg,"Faire successivement passer quelques dizaines de secondes chaque face sur chaque ongle avec le polissoir 4 faces de la marque TITANIA , pour limer, lisser, polir et faire briller! N'oubliez pas son effet ""buff"" pour des ongles sans stries, doux au toucher, bien brillants. Pour des ongles prêts à être vernis !",Standard,2025-11-24
3839,"TITANIALime à Ongles de sac 10,5cm","9,900TND",9.9,,,0.0,https://beautystore.tn/coupes-ongles-et-limes-/3839-lime-a-ongles-de-sac-105cm.html,https://beautystore.tn/15261-home_default/lime-a-ongles-de-sac-105cm.jpg,https://beautystore.tn/15261-large_default/lime-a-ongles-de-sac-105cm.jpg,"Lime à ongles flexible chromée  de la marque TITANIA avec revêtement en micro saphir et manche en plastique équipé d'un levier en cuir. Important : Lors de votre commande, vous recevrez une lime dans une couleur choisie au hasard.",Standard,2025-11-24
3838,TITANIALime Profi Emerisée Incurvée 17.5cm,"9,900TND",9.9,,,0.0,https://beautystore.tn/coupes-ongles-et-limes-/3838-lime-profi-emerisee-incurvee-175cm.html,https://beautystore.tn/15113-home_default/lime-profi-emerisee-incurvee-175cm.jpg,https://beautystore.tn/15113-large_default/lime-profi-emerisee-incurvee-175cm.jpg,"Poncez la lime à ongles double face de la marque TITANIA avec un panneau émeri abrasif et fin. Important : Lors de votre commande, vous recevrez une lime avec une couleur choisie au hasard.",Standard,2025-11-24
3825,TITANIACiseaux à Ongles inoxydable,"16,900TND",16.9,,,0.0,https://beautystore.tn/ciseaux-pince-à-peau-et-ongles/3825-ciseaux-a-ongles-inoxydable.html,https://beautystore.tn/15081-home_default/ciseaux-a-ongles-inoxydable.jpg,https://beautystore.tn/15081-large_default/ciseaux-a-ongles-inoxydable.jpg,"Ciseau à ongles Le ciseaux à ongles de la marque TITANIA  en acier inoxydable ,coupe ajustées avec précision, elles garantissent une coupe parfaite et sont faciles à utiliser. Lames tranchantes de longueur 20 mm.",Standard,2025-11-24
3823,TITANIALame de Rechange pour Rabot,"9,500TND",9.5,,,0.0,https://beautystore.tn/accessoires-pedicure/3823-lame-de-rechange-pour-rabot.html,https://beautystore.tn/15076-home_default/lame-de-rechange-pour-rabot.jpg,https://beautystore.tn/15076-large_default/lame-de-rechange-pour-rabot.jpg,La lame de rechange pour rabot à cors de la marque TITANIA est fabriquée en matériaux de haute qualité avec durabilité et longue durée pour assurer une protection optimale contre la corrosion. Cet outil aide à éliminer instantanément la peau sèche et dure des pieds,Standard,2025-11-24
3820,TITANIACoupe Ongles Avec Cuvette,"14,900TND",14.9,,,0.0,https://beautystore.tn/coupes-ongles-et-limes-/3820-coupe-ongles-avec-cuvette.html,https://beautystore.tn/15273-home_default/coupe-ongles-avec-cuvette.jpg,https://beautystore.tn/15273-large_default/coupe-ongles-avec-cuvette.jpg,"Coupe ongles avec cuvette Le coupe ongles de la marque TITANIA, vous aide à couper précisément les bords pour un soin parfait des ongles. Important : Lors de votre commande, vous recevrez un  coupe-ongle dans une couleur choisie au hasard.",Standard,2025-11-24
3819,TITANIACoupe Ongles GM,"10,900TND",10.9,,,0.0,https://beautystore.tn/coupes-ongles-et-limes-/3819-coupe-ongles-gm.html,https://beautystore.tn/15272-home_default/coupe-ongles-gm.jpg,https://beautystore.tn/15272-large_default/coupe-ongles-gm.jpg,"Le coupe ongles de la marque TITANIA, vous aide à couper précisément les bords pour un soin parfait des ongles.",Standard,2025-11-24
3818,TITANIACoupe Ongles avec Chaine,"9,900TND",9.9,,,0.0,https://beautystore.tn/coupes-ongles-et-limes-/3818-coupe-ongles-avec-chaine-4008576110525.html,https://beautystore.tn/15268-home_default/coupe-ongles-avec-chaine.jpg,https://beautystore.tn/15268-large_default/coupe-ongles-avec-chaine.jpg,"Le coupe ongles de la marque TITANIA, vous aide à couper précisément les bords pour un soin parfait des ongles.",Standard,2025-11-24
3714,"ARTDECOVernis à Ongles "" Quick Dry ""","21,900TND",21.9,,,0.0,https://beautystore.tn/vernis-a-ongles/3714-4606-vernis-a-ongles-quick-dry-.html#/2184-couleur-art115152,https://beautystore.tn/21445-home_default/vernis-a-ongles-quick-dry-.jpg,https://beautystore.tn/21445-large_default/vernis-a-ongles-quick-dry-.jpg,Vernis à séchage rapide à base d’extraits d’algues.,Standard,2025-11-24
3638,"ESSENCEVernis à Ongles "" Gel Nail Colour ""","6,900TND",6.9,,,0.0,https://beautystore.tn/vernis-a-ongles/3638-5131-vernis-a-ongles-gel-nail-colour-.html#/2357-couleur-eo95432286,https://beautystore.tn/14177-home_default/vernis-a-ongles-gel-nail-colour-.jpg,https://beautystore.tn/14177-large_default/vernis-a-ongles-gel-nail-colour-.jpg,"L'Essence Gel Nail Color donne à vos ongles l'impression qu'ils viennent d'avoir une manucure au gel ! Ce vernis à ongles est doté d'une large brosse « double touche » brevetée, de sorte que vous ayez des ongles parfaitement peints en un rien de temps.",Standard,2025-11-24
3631,"ESSENCETop Coat "" Colour Shield ""","7,900TND",7.9,,,0.0,https://beautystore.tn/base-et-top-coat/3631-top-coat-colour-shield--4059729349279.html,https://beautystore.tn/14142-home_default/top-coat-colour-shield-.jpg,https://beautystore.tn/14142-large_default/top-coat-colour-shield-.jpg,"Colour Shield Top Coat donne à vos ongles l'impression que vous venez d'avoir une manucure au gel ! Cette couche de finition forme une couche protectrice sur votre vernis à ongles, qui dure très longtemps et a une finition très brillante.",Standard,2025-11-24
3630,"ESSENCEBase Coat ""Colour Grip""","7,900TND",7.9,,,0.0,https://beautystore.tn/base-et-top-coat/3630-base-coat-colour-grip-4059729349262.html,https://beautystore.tn/14139-home_default/base-coat-colour-grip.jpg,https://beautystore.tn/14139-large_default/base-coat-colour-grip.jpg,"Colour Grip Base Coat est la base parfaite pour toutes vos créations d'ongles ! Cette couche de base est dotée d'une technologie innovante «Colour Grip», qui garantit que votre laque de couleur adhère, pour ainsi dire, afin qu'elle reste belle plus longtemps.",Standard,2025-11-24
1603,"ARTDECOVernis ""Art Couture""","21,900TND",21.9,,,0.0,https://beautystore.tn/vernis-a-ongles/1603-4289-vernis-art-couture.html#/2049-couleur-art111684,https://beautystore.tn/10352-home_default/vernis-art-couture.jpg,https://beautystore.tn/10352-large_default/vernis-art-couture.jpg,Vernis à ongles avec effet vinyle brillant unique et une finition parfaite Une ou deux applications de Art Couture Nail Lacquer est suffisante pour obtenir une opacité parfaite. Disponible en plusieurs couleurs,Standard,2025-11-24
1411,ESSENCESeche vernis Nail Art Express Dry,"9,900TND",9.9,,,0.0,https://beautystore.tn/autres-produits-specifiques-ongles/1411-seche-vernis-nail-art-express-dry-4250338443772.html,https://beautystore.tn/7993-home_default/seche-vernis-nail-art-express-dry.jpg,https://beautystore.tn/7993-large_default/seche-vernis-nail-art-express-dry.jpg,"Parfois, c'est à la seconde près : avec les express dry drops, le vernis est sec en 60 secondes seulement ! grâce à la pipette, le produit s’applique goutte à goutte de manière ciblée. cerise sur le gâteau : les ongles et les curticules sont soignés à la vitamine e et à l’huile d’amande pour un brillant extra !",Standard,2025-11-24
84,"ARTDECOTop Coat ""Ultra Quick Dry 60 Seconde""","21,900TND",21.9,,,0.0,https://beautystore.tn/base-et-top-coat/84-top-coat-ultra-quick-dry-60-seconde.html,https://beautystore.tn/467-home_default/top-coat-ultra-quick-dry-60-seconde.jpg,https://beautystore.tn/467-large_default/top-coat-ultra-quick-dry-60-seconde.jpg,Top coat,Standard,2025-11-24
83,"ARTDECOBase & Top Coat ""2 in 1 Lacquer""","21,900TND",21.9,,,0.0,https://beautystore.tn/base-et-top-coat/83-base-top-coat-2-in-1-lacquer.html,https://beautystore.tn/7968-home_default/base-top-coat-2-in-1-lacquer.jpg,https://beautystore.tn/7968-large_default/base-top-coat-2-in-1-lacquer.jpg,"Vernis à ongles transparent, 2 en 1 et à séchage rapide pour une manucure professionnelle. La base finition permet à tous les types d'ongles d'être manucurés comme en salon.",Standard,2025-11-24
6209,"ESSENCELipgloss ""Chili Bomb Extrême Plump""","7,900TND",7.9,,,0.0,https://beautystore.tn/rouge-a-levres-liquide-gloss/6209-5215-lipgloss-chili-bomb-extrême-plump.html#/2360-couleur-el954301,https://beautystore.tn/27415-home_default/lipgloss-chili-bomb-extrême-plump.jpg,https://beautystore.tn/27415-large_default/lipgloss-chili-bomb-extrême-plump.jpg,Le Lipgloss Chili Bomb Extrême Plump d'Essence disponible chez Beautystore fait littéralement monter la température avec sa formule révolutionnaire qui combine effet repulpant intense et sensation de chaleur stimulante. La teinte 01 Strawberry Salsa offre une couleur juteuse et gourmande qui sublime les lèvres tout en délivrant un effet volume spectaculaire grâce à ses actifs plumpeurs extrêmes.,Standard,2025-11-24
6208,"ESSENCERouge à Lèvres ""Hydra Kiss  Lip Tint""","13,900TND",13.9,,,0.0,https://beautystore.tn/rouges-a-levres/6208-5214-rouge-à-lèvres-hydra-kiss-lip-tint.html#/2336-couleur-el95428601,https://beautystore.tn/27379-home_default/rouge-à-lèvres-hydra-kiss-lip-tint.jpg,https://beautystore.tn/27379-large_default/rouge-à-lèvres-hydra-kiss-lip-tint.jpg,"Le baume à lèvres teinté Essence Hydra Kiss est la touche parfaite pour un look frais, naturel et lumineux au quotidien. Sa texture légère et fluide dépose une teinte nude subtile qui rehausse la beauté naturelle des lèvres, tout en leur offrant un éclat brillant délicat et élégant.",Standard,2025-11-24
6206,"ESSENCEStick multitâche ""Juicy Stain What A Tint""","14,900TND",14.9,,,0.0,https://beautystore.tn/autres-produits-specifiques-teint/6206-5208-stick-multitâche-juicy-stain-what-a-tint.html#/2364-couleur-et95425410,https://beautystore.tn/27361-home_default/stick-multitâche-juicy-stain-what-a-tint.jpg,https://beautystore.tn/27361-large_default/stick-multitâche-juicy-stain-what-a-tint.jpg,Le Stick Multitâche Juicy Stain What A Tint Essence transforme radicalement votre approche du maquillage en concentrant trois produits essentiels dans un seul format pratique et innovant. Cette création géniale simplifie la beauté tout en maximisant les résultats.,Standard,2025-11-24
