price,type,size,bathroom_count,room_count,location,category,log_price
1800.0,À Louer,180.0,1.0,4.0,ariana,Bureaux et Plateaux,3.255272505103306
950.0,À Louer,100.0,1.0,3.0,tunis,Appartements,2.9777236052888476
1500.0,À Louer,175.0,3.0,4.0,ben arous,Maisons et Villas,3.1760912590556813
800.0,À Louer,130.0,1.0,4.0,ben arous,Appartements,2.9030899869919438
75000.0,À Vendre,140.0,1.0,3.0,monastir,Appartements,4.8750612633917
2700.0,À Louer,220.0,5.0,5.0,ariana,Maisons et Villas,3.4313637641589874
650000.0,À Vendre,150.0,2.0,1.0,nabeul,Appartements,5.812913356642856
1350.0,À Louer,130.0,1.0,2.0,tunis,Maisons et Villas,3.130333768495006
1900.0,À Louer,45.0,1.0,1.0,tunis,Bureaux et Plateaux,3.278753600952829
130.0,À Louer,166.0,1.0,2.0,sousse,Locations de vacances,2.113943352306837
1350.0,À Louer,100.0,1.0,2.0,tunis,Appartements,3.130333768495006
170000.0,À Vendre,170.0,1.0,1.0,nabeul,Appartements,5.230448921378274
950000.0,À Vendre,500.0,2.0,5.0,sousse,Maisons et Villas,5.977723605288848
240000.0,À Vendre,140.0,2.0,3.0,sousse,Appartements,5.380211241711606
440000.0,À Vendre,426.0,1.0,2.0,nabeul,Appartements,5.643452676486188
980000.0,À Vendre,408.0,1.0,3.0,sousse,Maisons et Villas,5.991226075692495
275000.0,À Vendre,130.0,1.0,1.0,sousse,Appartements,5.439332693830263
1500.0,À Louer,175.0,2.0,4.0,ben arous,Maisons et Villas,3.1760912590556813
169999.0,À Vendre,100.0,1.0,2.0,nabeul,Appartements,5.230446366697337
229999.0,À Vendre,196.0,1.0,1.0,nabeul,Maisons et Villas,5.36172594777661
1150.0,À Louer,70.0,1.0,1.0,tunis,Appartements,3.060697840353612
5000.0,À Louer,156.0,2.0,1.0,tunis,Bureaux et Plateaux,3.6989700043360187
3800.0,À Louer,220.0,2.0,3.0,tunis,Maisons et Villas,3.57978359661681
900000.0,À Vendre,1150.0,4.0,5.0,nabeul,Maisons et Villas,5.954242509439325
320000.0,À Vendre,307.0,1.0,1.0,la manouba,Maisons et Villas,5.505149978319906
190000.0,À Vendre,111.0,1.0,3.0,ben arous,Appartements,5.278753600952829
6500.0,À Louer,350.0,4.0,4.0,tunis,Bureaux et Plateaux,3.8129133566428557
4900.0,À Louer,238.0,2.0,6.0,tunis,Bureaux et Plateaux,3.690196080028514
8334.0,À Louer,400.0,3.0,12.0,tunis,Bureaux et Plateaux,3.9208534961212593
525000.0,À Vendre,161.0,2.0,3.0,nabeul,Appartements,5.720159303405957
400000.0,À Vendre,98.0,2.0,1.0,nabeul,Appartements,5.6020599913279625
3684.0,À Louer,170.0,2.0,5.0,tunis,Bureaux et Plateaux,3.566319621524811
2300.0,À Louer,160.0,3.0,3.0,tunis,Appartements,3.361727836017593
3750.0,À Louer,230.0,1.0,5.0,tunis,Bureaux et Plateaux,3.574031267727719
1800.0,À Louer,110.0,2.0,2.0,ariana,Appartements,3.255272505103306
1100000.0,À Vendre,467.0,1.0,3.0,nabeul,Maisons et Villas,6.041392685158225
1100.0,À Louer,130.0,1.0,3.0,sousse,Bureaux et Plateaux,3.041392685158225
210000.0,À Vendre,300.0,2.0,4.0,ben arous,Maisons et Villas,5.3222192947339195
8442.0,À Louer,350.0,4.0,7.0,tunis,Bureaux et Plateaux,3.9264453478183894
230000.0,À Vendre,100.0,1.0,3.0,tunis,Appartements,5.361727836017593
447000.0,À Vendre,160.0,3.0,3.0,sousse,Appartements,5.650307523131937
3000.0,À Louer,160.0,1.0,2.0,tunis,Appartements,3.4771212547196626
400000.0,À Vendre,452.0,2.0,1.0,médenine,Maisons et Villas,5.6020599913279625
350000.0,À Vendre,91.0,1.0,2.0,tunis,Appartements,5.544068044350276
1500.0,À Louer,100.0,1.0,3.0,tunis,Appartements,3.1760912590556813
650.0,À Louer,130.0,1.0,3.0,tunis,Appartements,2.8129133566428557
1150.0,À Louer,85.0,1.0,1.0,tunis,Appartements,3.060697840353612
1800.0,À Louer,200.0,2.0,2.0,nabeul,Appartements,3.255272505103306
1300.0,À Louer,118.0,2.0,2.0,tunis,Appartements,3.113943352306837
405000.0,À Vendre,109.0,1.0,2.0,nabeul,Appartements,5.607455023214668
1060.0,À Louer,80.0,2.0,2.0,ben arous,Bureaux et Plateaux,3.0253058652647704
1250.0,À Louer,80.0,1.0,1.0,monastir,Appartements,3.0969100130080562
3800.0,À Louer,154.0,3.0,4.0,tunis,Appartements,3.57978359661681
347999.0,À Vendre,200.0,1.0,2.0,nabeul,Maisons et Villas,5.541577995972139
340000.0,À Vendre,100.0,1.0,2.0,nabeul,Appartements,5.531478917042255
170000.0,À Vendre,140.0,2.0,1.0,tunis,Bureaux et Plateaux,5.230448921378274
230000.0,À Vendre,127.0,1.0,2.0,tunis,Bureaux et Plateaux,5.361727836017593
1400.0,À Louer,90.0,1.0,2.0,ariana,Appartements,3.146128035678238
3200.0,À Louer,116.0,1.0,5.0,tunis,Bureaux et Plateaux,3.505149978319906
100.0,À Louer,95.0,1.0,2.0,ariana,Locations de vacances,2.0
265000.0,À Vendre,260.0,1.0,3.0,tunis,Maisons et Villas,5.423245873936808
418000.0,À Vendre,110.0,1.0,2.0,nabeul,Appartements,5.6211762817750355
650.0,À Louer,80.0,2.0,2.0,tunis,Bureaux et Plateaux,2.8129133566428557
7000.0,À Louer,90.0,1.0,1.0,tunis,Bureaux et Plateaux,3.845098040014257
1700.0,À Louer,140.0,1.0,2.0,nabeul,Appartements,3.230448921378274
97000.0,À Vendre,80.0,1.0,2.0,tunis,Appartements,4.986771734266245
1500.0,À Louer,110.0,1.0,3.0,tunis,Appartements,3.1760912590556813
220000.0,À Vendre,120.0,3.0,8.0,gabès,Maisons et Villas,5.342422680822207
710.0,À Louer,80.0,1.0,3.0,tunis,Appartements,2.8512583487190755
1400.0,À Louer,100.0,1.0,2.0,tunis,Bureaux et Plateaux,3.146128035678238
750.0,À Louer,70.0,1.0,1.0,ben arous,Appartements,2.8750612633917
500000.0,À Vendre,131.0,3.0,8.0,tunis,Maisons et Villas,5.698970004336019
250000.0,À Vendre,188.0,2.0,5.0,tunis,Maisons et Villas,5.3979400086720375
460000.0,À Vendre,120.0,1.0,2.0,nabeul,Appartements,5.662757831681574
2700.0,À Louer,305.0,2.0,3.0,nabeul,Maisons et Villas,3.4313637641589874
510000.0,À Vendre,395.0,2.0,3.0,ben arous,Maisons et Villas,5.707570176097937
540000.0,À Vendre,158.0,2.0,3.0,nabeul,Appartements,5.732393759822968
175000.0,À Vendre,91.0,1.0,2.0,ben arous,Appartements,5.243038048686294
450000.0,À Vendre,142.0,2.0,2.0,ariana,Appartements,5.653212513775344
850.0,À Louer,120.0,1.0,3.0,sousse,Appartements,2.929418925714293
1300.0,À Louer,90.0,1.0,2.0,sousse,Appartements,3.113943352306837
2800.0,À Louer,170.0,2.0,4.0,tunis,Appartements,3.4471580313422194
1000.0,À Louer,110.0,1.0,2.0,sousse,Appartements,3.0
160000.0,À Vendre,200.0,2.0,4.0,tunis,Maisons et Villas,5.204119982655925
1800000.0,À Vendre,400.0,4.0,6.0,ariana,Maisons et Villas,6.2552725051033065
1500.0,À Louer,95.0,1.0,2.0,sousse,Appartements,3.1760912590556813
950000.0,À Vendre,1000.0,3.0,4.0,nabeul,Maisons et Villas,5.977723605288848
750.0,À Louer,90.0,2.0,4.0,ariana,Appartements,2.8750612633917
650.0,À Louer,85.0,1.0,3.0,ariana,Appartements,2.8129133566428557
950.0,À Louer,100.0,1.0,3.0,ariana,Appartements,2.9777236052888476
900.0,À Louer,130.0,2.0,5.0,ariana,Maisons et Villas,2.9542425094393248
250000.0,À Vendre,80.0,1.0,1.0,tunis,Maisons et Villas,5.3979400086720375
1350000.0,À Vendre,450.0,3.0,5.0,tunis,Maisons et Villas,6.1303337684950066
3000.0,À Louer,155.0,1.0,3.0,tunis,Maisons et Villas,3.4771212547196626
1898.0,À Louer,180.0,3.0,3.0,tunis,Appartements,3.2782962080912736
750.0,À Louer,110.0,1.0,2.0,sousse,Appartements,2.8750612633917
360000.0,À Vendre,450.0,1.0,2.0,sousse,Appartements,5.556302500767287
1200.0,À Louer,72.0,1.0,1.0,sousse,Appartements,3.0791812460476247
1000.0,À Louer,75.0,1.0,1.0,sousse,Appartements,3.0
310000.0,À Vendre,100.0,1.0,2.0,sousse,Bureaux et Plateaux,5.491361693834273
1050.0,À Louer,145.0,1.0,3.0,tunis,Appartements,3.0211892990699383
2700.0,À Louer,200.0,3.0,3.0,tunis,Appartements,3.4313637641589874
3500.0,À Louer,190.0,3.0,3.0,ariana,Appartements,3.5440680443502757
300.0,À Louer,200.0,1.0,2.0,nabeul,Maisons et Villas,2.4771212547196626
360000.0,À Vendre,200.0,1.0,3.0,nabeul,Maisons et Villas,5.556302500767287
70000.0,À Vendre,240.0,2.0,7.0,ariana,Bureaux et Plateaux,4.845098040014257
110000.0,À Vendre,70.0,1.0,3.0,ariana,Appartements,5.041392685158225
1100.0,À Louer,120.0,1.0,4.0,ariana,Appartements,3.041392685158225
460000.0,À Vendre,180.0,2.0,7.0,ariana,Maisons et Villas,5.662757831681574
1950.0,À Louer,150.0,2.0,3.0,tunis,Maisons et Villas,3.290034611362518
990000.0,À Vendre,762.0,2.0,5.0,ben arous,Maisons et Villas,5.99563519459755
1250.0,À Louer,54.0,2.0,1.0,ben arous,Bureaux et Plateaux,3.0969100130080562
697.0,À Louer,120.0,1.0,3.0,tunis,Maisons et Villas,2.8432327780980096
217000.0,À Vendre,98.0,1.0,2.0,monastir,Appartements,5.336459733848529
1700000.0,À Vendre,100.0,1.0,2.0,sousse,Appartements,6.230448921378274
1800.0,À Louer,120.0,2.0,3.0,sousse,Appartements,3.255272505103306
250.0,À Louer,150.0,2.0,2.0,sousse,Appartements,2.3979400086720375
700.0,À Louer,75.0,1.0,1.0,monastir,Bureaux et Plateaux,2.845098040014257
300000.0,À Vendre,134.0,2.0,3.0,tunis,Maisons et Villas,5.477121254719663
340000.0,À Vendre,95.0,1.0,2.0,tunis,Maisons et Villas,5.531478917042255
300.0,À Louer,160.0,1.0,2.0,bizerte,Appartements,2.4771212547196626
600.0,À Louer,100.0,1.0,2.0,ben arous,Maisons et Villas,2.7781512503836434
1700.0,À Louer,86.0,2.0,4.0,tunis,Bureaux et Plateaux,3.230448921378274
190000.0,À Vendre,300.0,2.0,3.0,nabeul,Maisons et Villas,5.278753600952829
3600.0,À Louer,400.0,4.0,4.0,ariana,Maisons et Villas,3.5563025007672873
320000.0,À Vendre,104.0,1.0,2.0,ariana,Appartements,5.505149978319906
799998.0,À Vendre,800.0,2.0,1.0,tunis,Maisons et Villas,5.903088901254382
275000.0,À Vendre,342.0,1.0,2.0,monastir,Maisons et Villas,5.439332693830263
260000.0,À Vendre,110.0,1.0,2.0,mahdia,Appartements,5.414973347970818
3900.0,À Louer,120.0,2.0,1.0,tunis,Bureaux et Plateaux,3.591064607026499
1500.0,À Louer,110.0,1.0,4.0,ariana,Appartements,3.1760912590556813
2500.0,À Louer,150.0,2.0,2.0,tunis,Appartements,3.3979400086720375
750.0,À Louer,200.0,2.0,3.0,sousse,Maisons et Villas,2.8750612633917
190000.0,À Vendre,134.0,2.0,4.0,ariana,Appartements,5.278753600952829
1100.0,À Louer,155.0,1.0,3.0,ariana,Maisons et Villas,3.041392685158225
760000.0,À Vendre,500.0,3.0,4.0,nabeul,Maisons et Villas,5.880813592280791
200000.0,À Vendre,113.0,2.0,8.0,tunis,Maisons et Villas,5.301029995663981
3200.0,À Louer,300.0,3.0,3.0,nabeul,Maisons et Villas,3.505149978319906
900.0,À Louer,110.0,1.0,2.0,nabeul,Appartements,2.9542425094393248
85000.0,À Vendre,90.0,1.0,2.0,monastir,Appartements,4.929418925714293
450000.0,À Vendre,400.0,1.0,2.0,nabeul,Maisons et Villas,5.653212513775344
900.0,À Louer,120.0,1.0,2.0,monastir,Appartements,2.9542425094393248
1200000.0,À Vendre,1026.0,2.0,4.0,mahdia,Maisons et Villas,6.079181246047625
620.0,À Louer,90.0,1.0,2.0,mahdia,Appartements,2.792391689498254
1500.0,À Louer,110.0,1.0,2.0,ariana,Appartements,3.1760912590556813
2000000.0,À Vendre,188.0,1.0,4.0,tunis,Bureaux et Plateaux,6.301029995663981
450.0,À Louer,102.0,1.0,2.0,mahdia,Appartements,2.6532125137753435
800.0,À Louer,102.0,1.0,2.0,tunis,Appartements,2.9030899869919438
650.0,À Louer,100.0,1.0,2.0,mahdia,Appartements,2.8129133566428557
380000.0,À Vendre,250.0,1.0,2.0,bizerte,Maisons et Villas,5.57978359661681
490000.0,À Vendre,181.0,2.0,2.0,bizerte,Maisons et Villas,5.690196080028514
1200.0,À Louer,150.0,1.0,3.0,mahdia,Appartements,3.0791812460476247
210000.0,À Vendre,105.0,1.0,3.0,nabeul,Maisons et Villas,5.3222192947339195
750000.0,À Vendre,348.0,2.0,3.0,mahdia,Maisons et Villas,5.8750612633917
1800.0,À Louer,100.0,2.0,3.0,tunis,Bureaux et Plateaux,3.255272505103306
1200.0,À Louer,100.0,2.0,4.0,tunis,Bureaux et Plateaux,3.0791812460476247
111.0,À Louer,120.0,1.0,3.0,sfax,Maisons et Villas,2.0453229787866576
395000.0,À Vendre,106.0,2.0,3.0,tunis,Appartements,5.596597095626461
169999.0,À Vendre,100.0,1.0,2.0,bizerte,Appartements,5.230446366697337
450000.0,À Vendre,200.0,2.0,4.0,bizerte,Maisons et Villas,5.653212513775344
175000.0,À Vendre,100.0,1.0,2.0,bizerte,Appartements,5.243038048686294
75000.0,À Vendre,100.0,1.0,3.0,bizerte,Maisons et Villas,4.8750612633917
209999.0,À Vendre,120.0,1.0,2.0,bizerte,Maisons et Villas,5.322217226660034
2200.0,À Louer,120.0,1.0,3.0,tunis,Appartements,3.342422680822206
600.0,À Louer,80.0,1.0,2.0,ariana,Appartements,2.7781512503836434
1500.0,À Louer,200.0,2.0,2.0,nabeul,Maisons et Villas,3.1760912590556813
1100.0,À Louer,150.0,1.0,3.0,nabeul,Maisons et Villas,3.041392685158225
75000.0,À Vendre,76.0,1.0,3.0,sfax,Appartements,4.8750612633917
1300.0,À Louer,80.0,1.0,1.0,tunis,Appartements,3.113943352306837
1200.0,À Louer,70.0,1.0,1.0,nabeul,Appartements,3.0791812460476247
1200000.0,À Vendre,1026.0,2.0,4.0,monastir,Maisons et Villas,6.079181246047625
650.0,À Louer,120.0,2.0,2.0,mahdia,Appartements,2.8129133566428557
750.0,À Louer,102.0,1.0,2.0,tunis,Appartements,2.8750612633917
1100.0,À Louer,102.0,1.0,2.0,mahdia,Appartements,3.041392685158225
600.0,À Louer,101.0,1.0,2.0,mahdia,Appartements,2.7781512503836434
500000.0,À Vendre,350.0,2.0,6.0,sfax,Maisons et Villas,5.698970004336019
338000.0,À Vendre,129.0,2.0,2.0,mahdia,Appartements,5.528916700277655
500000.0,À Vendre,300.0,3.0,5.0,sfax,Maisons et Villas,5.698970004336019
1700.0,À Louer,100.0,1.0,2.0,sousse,Appartements,3.230448921378274
2500.0,À Louer,120.0,1.0,4.0,tunis,Bureaux et Plateaux,3.3979400086720375
388000.0,À Vendre,110.0,1.0,2.0,ariana,Appartements,5.588831725594207
6500.0,À Louer,300.0,2.0,6.0,tunis,Bureaux et Plateaux,3.8129133566428557
2500.0,À Louer,130.0,1.0,4.0,tunis,Bureaux et Plateaux,3.3979400086720375
155000.0,À Vendre,105.0,2.0,3.0,ariana,Appartements,5.190331698170292
1380.0,À Louer,90.0,1.0,2.0,ariana,Appartements,3.1398790864012365
950000.0,À Vendre,720.0,3.0,7.0,tunis,Maisons et Villas,5.977723605288848
1500.0,À Louer,120.0,1.0,2.0,nabeul,Appartements,3.1760912590556813
800000.0,À Vendre,360.0,2.0,7.0,ben arous,Maisons et Villas,5.903089986991944
2200.0,À Louer,300.0,1.0,4.0,tunis,Maisons et Villas,3.342422680822206
365000.0,À Vendre,108.0,2.0,2.0,tunis,Appartements,5.562292864456475
1800.0,À Louer,140.0,2.0,4.0,tunis,Appartements,3.255272505103306
315000.0,À Vendre,128.0,2.0,3.0,tunis,Appartements,5.498310553789601
310000.0,À Vendre,168.0,2.0,3.0,tunis,Appartements,5.491361693834273
1500.0,À Louer,200.0,1.0,3.0,sousse,Appartements,3.1760912590556813
1098.0,À Louer,105.0,1.0,2.0,ariana,Appartements,3.040602340114073
375000.0,À Vendre,132.0,1.0,3.0,tunis,Appartements,5.574031267727719
1425000.0,À Vendre,300.0,3.0,4.0,tunis,Maisons et Villas,6.153814864344529
1350.0,À Louer,200.0,2.0,3.0,tunis,Maisons et Villas,3.130333768495006
185000.0,À Vendre,150.0,1.0,3.0,tunis,Appartements,5.267171728403014
1400.0,À Louer,130.0,1.0,2.0,ben arous,Bureaux et Plateaux,3.146128035678238
1200.0,À Louer,130.0,1.0,2.0,monastir,Maisons et Villas,3.0791812460476247
2000.0,À Louer,230.0,4.0,4.0,ben arous,Bureaux et Plateaux,3.3010299956639813
680000.0,À Vendre,400.0,2.0,6.0,tunis,Maisons et Villas,5.832508912706237
469997.0,À Vendre,130.0,1.0,3.0,tunis,Appartements,5.672095085834433
800.0,À Louer,80.0,1.0,1.0,mahdia,Appartements,2.9030899869919438
383000.0,À Vendre,123.0,2.0,2.0,mahdia,Appartements,5.583198773968623
382000.0,À Vendre,132.0,2.0,2.0,mahdia,Appartements,5.5820633629117085
700.0,À Louer,190.0,2.0,3.0,mahdia,Appartements,2.845098040014257
365000.0,À Vendre,118.0,2.0,2.0,mahdia,Appartements,5.562292864456475
1200.0,À Louer,120.0,1.0,2.0,mahdia,Appartements,3.0791812460476247
438000.0,À Vendre,110.0,2.0,2.0,mahdia,Appartements,5.6414741105041
449998.0,À Vendre,125.0,2.0,1.0,tunis,Appartements,5.653210583573357
700.0,À Louer,95.0,1.0,2.0,mahdia,Appartements,2.845098040014257
1100.0,À Louer,100.0,1.0,2.0,ariana,Appartements,3.041392685158225
226000.0,À Vendre,118.0,2.0,2.0,mahdia,Appartements,5.354108439147401
330000.0,À Vendre,145.0,1.0,2.0,mahdia,Maisons et Villas,5.518513939877887
1500.0,À Louer,150.0,2.0,3.0,sousse,Appartements,3.1760912590556813
1700.0,À Louer,180.0,2.0,3.0,ariana,Maisons et Villas,3.230448921378274
3000.0,À Louer,160.0,1.0,2.0,tunis,Bureaux et Plateaux,3.4771212547196626
14000.0,À Louer,640.0,6.0,15.0,tunis,Bureaux et Plateaux,4.146128035678238
1300000.0,À Vendre,387.0,2.0,3.0,tunis,Maisons et Villas,6.113943352306837
3000.0,À Louer,250.0,2.0,6.0,tunis,Bureaux et Plateaux,3.4771212547196626
690000.0,À Vendre,184.0,3.0,5.0,ariana,Appartements,5.838849090737256
450000.0,À Vendre,440.0,2.0,4.0,ben arous,Maisons et Villas,5.653212513775344
1600.0,À Louer,90.0,1.0,2.0,tunis,Appartements,3.2041199826559246
850000.0,À Vendre,300.0,3.0,5.0,ariana,Maisons et Villas,5.929418925714293
3500.0,À Louer,730.0,5.0,10.0,tunis,Bureaux et Plateaux,3.5440680443502757
1900.0,À Louer,180.0,1.0,4.0,tunis,Appartements,3.278753600952829
180000.0,À Vendre,150.0,1.0,3.0,tunis,Appartements,5.2552725051033065
2100.0,À Louer,120.0,3.0,3.0,ariana,Appartements,3.322219294733919
1599998.0,À Vendre,587.0,2.0,4.0,tunis,Maisons et Villas,6.204119439787483
1600000.0,À Vendre,450.0,3.0,5.0,tunis,Maisons et Villas,6.204119982655925
320000.0,À Vendre,140.0,1.0,3.0,tunis,Maisons et Villas,5.505149978319906
255000.0,À Vendre,93.0,1.0,2.0,ariana,Appartements,5.4065401804339555
460000.0,À Vendre,151.0,2.0,3.0,ariana,Appartements,5.662757831681574
350000.0,À Vendre,160.0,2.0,3.0,ariana,Maisons et Villas,5.544068044350276
1200.0,À Louer,67.0,1.0,1.0,ariana,Bureaux et Plateaux,3.0791812460476247
458000.0,À Vendre,122.0,1.0,2.0,sousse,Appartements,5.66086547800387
300000.0,À Vendre,116.0,1.0,2.0,sousse,Appartements,5.477121254719663
320000.0,À Vendre,118.0,2.0,2.0,sousse,Appartements,5.505149978319906
420000.0,À Vendre,160.0,3.0,3.0,sousse,Appartements,5.623249290397901
370000.0,À Vendre,128.0,1.0,2.0,sousse,Appartements,5.568201724066995
373000.0,À Vendre,140.0,2.0,3.0,sousse,Appartements,5.571708831808688
700.0,À Louer,90.0,2.0,2.0,tunis,Maisons et Villas,2.845098040014257
365000.0,À Vendre,116.0,2.0,2.0,sousse,Appartements,5.562292864456475
425000.0,À Vendre,123.0,2.0,2.0,sousse,Appartements,5.628388930050312
540000.0,À Vendre,167.0,3.0,2.0,sousse,Appartements,5.732393759822968
550000.0,À Vendre,175.0,3.0,3.0,sousse,Appartements,5.740362689494244
340000.0,À Vendre,133.0,3.0,3.0,sousse,Appartements,5.531478917042255
630000.0,À Vendre,286.0,2.0,4.0,sousse,Maisons et Villas,5.799340549453582
200000.0,À Vendre,66.0,1.0,3.0,tunis,Bureaux et Plateaux,5.301029995663981
475000.0,À Vendre,146.0,3.0,3.0,sousse,Appartements,5.676693609624866
407000.0,À Vendre,118.0,2.0,2.0,sousse,Appartements,5.60959440922522
750.0,À Louer,130.0,1.0,2.0,bizerte,Appartements,2.8750612633917
1500.0,À Louer,120.0,1.0,2.0,sousse,Appartements,3.1760912590556813
1450.0,À Louer,130.0,3.0,2.0,sousse,Appartements,3.161368002234975
1450.0,À Louer,120.0,1.0,2.0,sousse,Appartements,3.161368002234975
1000.0,À Louer,130.0,1.0,3.0,sousse,Appartements,3.0
1300.0,À Louer,120.0,2.0,2.0,sousse,Appartements,3.113943352306837
3500.0,À Louer,400.0,2.0,4.0,sousse,Maisons et Villas,3.5440680443502757
450000.0,À Vendre,193.0,3.0,4.0,tunis,Appartements,5.653212513775344
890000.0,À Vendre,400.0,5.0,9.0,tunis,Maisons et Villas,5.949390006644912
550000.0,À Vendre,145.0,3.0,7.0,tunis,Maisons et Villas,5.740362689494244
400000.0,À Vendre,135.0,3.0,5.0,tunis,Maisons et Villas,5.6020599913279625
1150000.0,À Vendre,327.0,3.0,4.0,tunis,Maisons et Villas,6.060697840353612
720000.0,À Vendre,414.0,3.0,7.0,tunis,Maisons et Villas,5.857332496431268
409998.0,À Vendre,112.0,2.0,2.0,ariana,Appartements,5.612781738204901
420000.0,À Vendre,87.0,1.0,1.0,sousse,Appartements,5.623249290397901
265000.0,À Vendre,134.0,2.0,3.0,tunis,Appartements,5.423245873936808
185000.0,À Vendre,107.0,1.0,3.0,nabeul,Appartements,5.267171728403014
160.0,À Louer,190.0,2.0,3.0,médenine,Locations de vacances,2.2041199826559246
130000.0,À Vendre,80.0,1.0,2.0,bizerte,Appartements,5.113943352306837
380000.0,À Vendre,127.0,1.0,2.0,bizerte,Maisons et Villas,5.57978359661681
900000.0,À Vendre,1800.0,2.0,3.0,bizerte,Maisons et Villas,5.954242509439325
350000.0,À Vendre,198.0,1.0,3.0,nabeul,Maisons et Villas,5.544068044350276
290000.0,À Vendre,100.0,1.0,3.0,tunis,Appartements,5.4623979978989565
2200.0,À Louer,120.0,1.0,2.0,tunis,Maisons et Villas,3.342422680822206
850.0,À Louer,150.0,1.0,3.0,ariana,Maisons et Villas,2.929418925714293
1300.0,À Louer,170.0,2.0,3.0,tunis,Maisons et Villas,3.113943352306837
1050.0,À Louer,50.0,1.0,2.0,tunis,Bureaux et Plateaux,3.0211892990699383
800.0,À Louer,85.0,1.0,2.0,sousse,Appartements,2.9030899869919438
4000.0,À Louer,216.0,2.0,4.0,tunis,Bureaux et Plateaux,3.6020599913279625
300000.0,À Vendre,700.0,2.0,5.0,sfax,Maisons et Villas,5.477121254719663
3700.0,À Louer,110.0,1.0,3.0,tunis,Bureaux et Plateaux,3.568201724066995
700.0,À Louer,80.0,1.0,2.0,ben arous,Bureaux et Plateaux,2.845098040014257
189000.0,À Vendre,106.0,1.0,1.0,monastir,Appartements,5.276461804173244
510000.0,À Vendre,163.0,3.0,3.0,tunis,Appartements,5.707570176097937
620000.0,À Vendre,214.0,3.0,3.0,tunis,Appartements,5.7923916894982534
629999.0,À Vendre,564.0,2.0,4.0,bizerte,Maisons et Villas,5.7993398600967145
450000.0,À Vendre,153.0,1.0,2.0,tunis,Appartements,5.653212513775344
1650.0,À Louer,92.0,1.0,2.0,tunis,Bureaux et Plateaux,3.2174839442139063
430000.0,À Vendre,124.0,2.0,2.0,tunis,Appartements,5.633468455579586
850.0,À Louer,75.0,1.0,2.0,ben arous,Bureaux et Plateaux,2.929418925714293
800.0,À Louer,100.0,1.0,2.0,ben arous,Bureaux et Plateaux,2.9030899869919438
220000.0,À Vendre,104.0,1.0,2.0,tunis,Appartements,5.342422680822207
2300.0,À Louer,100.0,1.0,1.0,tunis,Appartements,3.361727836017593
900.0,À Louer,90.0,1.0,2.0,tunis,Maisons et Villas,2.9542425094393248
280000.0,À Vendre,110.0,1.0,2.0,tunis,Maisons et Villas,5.447158031342219
